datum;nummer1;nummer2;nummer3;nummer4;nummer5;zz1;zz2;spielEinsatz;anzahlKlasse1;quoteKlasse1;anzahlKlasse2;quoteKlasse2;anzahlKlasse3;quoteKlasse3;anzahlKlasse4;quoteKlasse4;anzahlKlasse5;quoteKlasse5;anzahlKlasse6;quoteKlasse6;anzahlKlasse7;quoteKlasse7;anzahlKlasse8;quoteKlasse8;anzahlKlasse9;quoteKlasse9;anzahlKlasse10;quoteKlasse10;anzahlKlasse11;quoteKlasse11;anzahlKlasse12;quoteKlasse12;tag
29.11.2013;17;25;32;35;45;4;7;16.620.202,00 €;0;0,00 €;2;207.752,50 €;1;108.031,30 €;31;3.216,80 €;420;187,90 €;479;104,00 €;1.624;43,40 €;17.755;19,10 €;22.077;13,30 €;21.718;13,30 €;115.157;8,60 €;240.226;7,90 €;Fr
06.12.2013;1;8;18;25;47;2;7;17.891.662,00 €;1;21.047.334,80 €;2;223.645,70 €;0;0,00 €;63;1.703,90 €;388;219,00 €;505;106,20 €;1.868;40,70 €;17.556;20,80 €;26.409;12,90 €;22.204;12,90 €;142.095;7,80 €;256.283;7,80 €;Fr
13.12.2013;9;19;24;28;49;2;8;15.241.522,00 €;0;0,00 €;2;190.519,00 €;2;107.682,80 €;30;3.048,30 €;374;193,50 €;469;97,40 €;1.748;37,00 €;17.557;17,70 €;21.667;12,10 €;22.758;12,00 €;105.006;8,70 €;235.161;7,40 €;Fr
20.12.2013;9;12;22;37;40;6;8;14.732.716,00 €;0;0,00 €;3;126.700,30 €;4;24.706,50 €;34;2.683,00 €;414;174,40 €;504;90,50 €;1.128;57,20 €;17.911;17,40 €;15.284;17,10 €;21.905;12,40 €;78.891;11,50 €;231.010;7,50 €;Fr
27.12.2013;2;15;33;40;43;3;7;14.732.716,00 €;0;0,00 €;0;0,00 €;1;95.762,60 €;22;4.018,00 €;275;254,40 €;294;150,30 €;1.381;45,30 €;12.787;23,60 €;21.593;14,10 €;15.186;14,10 €;127.014;7,90 €;195.708;7,90 €;Fr
03.01.2014;1;16;34;36;37;4;6;15.799.532,00 €;0;0,00 €;3;254.435,40 €;2;51.348,40 €;22;4.308,90 €;292;257,00 €;371;127,70 €;1.093;61,40 €;13.571;23,80 €;17.292;16,10 €;17.257;16,10 €;95.743;9,90 €;199.826;9,00 €;Fr
10.01.2014;8;18;22;33;40;2;8;16.362.862,00 €;1;17.283.821,50 €;4;102.267,80 €;5;21.271,70 €;45;2.181,70 €;426;182,40 €;551;89,00 €;1.791;38,80 €;18.416;18,20 €;23.421;12,80 €;21.521;12,80 €;113.381;8,60 €;244.258;7,60 €;Fr
17.01.2014;4;7;17;25;29;2;4;14.416.854,00 €;0;0,00 €;3;120.140,40 €;4;23.427,30 €;50;1.730,00 €;550;124,50 €;631;68,50 €;1.536;39,80 €;20.876;14,10 €;19.112;13,00 €;25.004;10,30 €;88.057;9,80 €;250.835;6,50 €;Fr
24.01.2014;4;28;30;36;46;3;7;14.409.048,00 €;0;0,00 €;1;360.226,20 €;3;31.219,60 €;22;3.929,70 €;245;279,30 €;288;150,00 €;1.386;44,10 €;12.196;24,20 €;21.235;14,10 €;14.723;14,10 €;122.560;8,00 €;191.556;8,00 €;Fr
31.01.2014;12;17;29;39;40;5;6;15.230.306,00 €;0;0,00 €;1;380.757,60 €;4;24.749,20 €;28;3.263,60 €;316;228,90 €;379;120,50 €;1.061;61,00 €;14.942;20,80 €;15.261;17,20 €;18.586;14,70 €;79.807;11,40 €;222.856;7,80 €;Fr
07.02.2014;16;18;20;36;49;3;4;15.698.964,00 €;0;0,00 €;0;0,00 €;2;51.021,60 €;14;6.728,10 €;288;258,90 €;345;136,50 €;1.000;66,70 €;14.284;22,50 €;15.355;17,60 €;16.839;16,70 €;85.566;11,00 €;215.301;8,30 €;Fr
14.02.2014;19;21;22;28;45;6;7;16.069.758,00 €;0;0,00 €;3;264.739,30 €;3;34.817,80 €;20;4.820,90 €;344;221,80 €;400;120,50 €;1.143;59,70 €;15.859;20,70 €;15.308;18,10 €;18.746;15,40 €;80.499;11,90 €;244.647;7,50 €;Fr
21.02.2014;2;4;21;30;41;7;8;17.659.742,00 €;0;0,00 €;2;220.746,70 €;1;114.788,30 €;25;4.238,30 €;339;247,40 €;394;134,40 €;1.118;67,10 €;16.076;22,50 €;17.132;17,70 €;19.464;16,30 €;90.315;11,70 €;243.649;8,30 €;Fr
28.02.2014;2;17;21;22;45;1;5;19.406.674,00 €;0;0,00 €;3;161.722,20 €;0;0,00 €;35;3.326,80 €;388;237,50 €;527;110,40 €;1.397;59,00 €;18.187;21,80 €;21.588;15,50 €;24.787;14,00 €;118.294;9,80 €;265.694;8,30 €;Fr
07.03.2014;7;14;15;20;39;1;8;22.713.576,00 €;0;0,00 €;1;567.839,40 €;5;54.756,30 €;37;3.683,20 €;444;242,90 €;599;113,70 €;1.720;56,10 €;21.271;21,80 €;26.071;15,00 €;30.987;13,10 €;139.216;9,70 €;304.127;8,50 €;Fr
14.03.2014;6;7;9;13;30;4;7;25.865.258,00 €;0;0,00 €;0;0,00 €;6;28.020,60 €;80;1.939,80 €;861;142,60 €;1.081;71,70 €;2.978;36,90 €;34.020;15,50 €;39.659;11,40 €;40.158;11,40 €;192.485;8,00 €;432.228;6,80 €;Fr
21.03.2014;8;18;35;38;42;4;6;29.495.752,00 €;0;0,00 €;4;346.006,30 €;4;47.930,50 €;65;2.722,60 €;726;192,90 €;926;95,50 €;2.674;46,80 €;30.093;20,00 €;34.908;14,50 €;39.625;13,30 €;181.433;9,70 €;407.429;8,30 €;Fr
28.03.2014;10;32;35;38;45;4;5;37.129.218,00 €;0;0,00 €;2;464.115,20 €;1;241.339,90 €;67;3.325,00 €;721;244,60 €;846;131,60 €;2.804;56,20 €;34.174;22,20 €;42.757;15,50 €;41.183;15,50 €;232.096;9,50 €;507.204;8,40 €;Fr
04.04.2014;10;16;28;30;33;4;6;45.425.658,00 €;1;57.275.841,60 €;5;227.128,20 €;7;42.180,90 €;110;2.477,70 €;1.055;204,50 €;1.380;98,70 €;4.116;46,90 €;46.735;19,90 €;55.879;14,00 €;60.088;13,60 €;286.038;9,50 €;644.530;8,00 €;Fr
11.04.2014;1;7;14;22;44;1;2;19.200.714,00 €;0;0,00 €;0;0,00 €;5;24.960,90 €;37;3.113,60 €;607;150,20 €;718;80,20 €;1.432;56,90 €;24.002;16,50 €;19.677;16,50 €;28.192;12,20 €;97.543;11,80 €;301.376;7,30 €;Fr
18.04.2014;12;32;40;44;49;2;3;17.472.766,00 €;0;0,00 €;1;916.837,00 €;6;18.928,80 €;20;5.241,80 €;334;248,40 €;392;133,70 €;1.115;66,60 €;17.283;20,70 €;16.441;18,30 €;18.981;16,50 €;91.228;11,40 €;251.810;7,90 €;Fr
25.04.2014;4;7;10;39;48;3;4;17.508.374,00 €;0;0,00 €;1;437.709,30 €;3;37.934,80 €;20;5.252,50 €;380;218,80 €;390;134,60 €;1.299;57,20 €;18.937;18,90 €;20.018;15,00 €;20.875;15,00 €;104.489;10,00 €;278.256;7,20 €;Fr
02.05.2014;9;31;32;33;34;6;8;18.990.754,00 €;0;0,00 €;3;158.256,20 €;1;123.439,90 €;30;3.798,10 €;519;173,80 €;628;90,70 €;1.173;68,80 €;15.357;25,30 €;17.803;18,40 €;20.433;16,70 €;101.389;11,20 €;247.190;8,80 €;Fr
09.05.2014;1;11;14;22;43;3;4;20.601.196,00 €;0;0,00 €;0;0,00 €;1;133.907,70 €;36;3.433,50 €;468;209,00 €;552;111,90 €;1.657;52,80 €;21.568;19,50 €;23.067;15,40 €;26.211;14,10 €;120.627;10,20 €;307.750;7,60 €;Fr
16.05.2014;9;28;36;42;43;2;8;21.969.968,00 €;1;28.207.473,90 €;0;0,00 €;2;71.402,30 €;34;3.877,00 €;484;215,60 €;556;118,50 €;1.873;49,80 €;20.360;22,10 €;27.494;14,30 €;26.363;14,30 €;144.818;9,10 €;296.175;8,50 €;Fr
23.05.2014;6;21;33;37;47;7;8;16.623.636,00 €;0;0,00 €;3;493.290,00 €;4;27.013,40 €;18;5.541,20 €;385;205,00 €;411;121,30 €;1.073;65,80 €;16.554;20,50 €;15.993;17,90 €;18.934;15,80 €;87.837;11,30 €;245.926;7,70 €;Fr
30.05.2014;7;17;25;26;35;4;7;16.816.810,00 €;0;0,00 €;3;140.140,00 €;5;21.861,80 €;45;2.242,20 €;462;172,90 €;498;101,30 €;1.951;36,60 €;20.353;16,90 €;27.717;11,70 €;22.794;11,70 €;128.842;7,80 €;281.897;6,80 €;Fr
06.06.2014;6;9;19;37;38;4;8;16.934.498,00 €;0;0,00 €;2;211.681,20 €;3;36.691,40 €;26;3.907,90 €;430;187,00 €;555;91,50 €;1.471;48,90 €;18.623;18,60 €;21.747;13,40 €;25.161;12,10 €;108.512;9,30 €;256.590;7,50 €;Fr
13.06.2014;1;8;15;18;39;1;6;17.082.062,00 €;0;0,00 €;0;0,00 €;0;0,00 €;29;3.534,20 €;358;226,60 €;443;115,60 €;1.181;61,40 €;16.476;21,20 €;17.573;16,70 €;21.927;14,00 €;91.485;11,20 €;231.029;8,40 €;Fr
20.06.2014;6;10;28;33;41;6;8;17.831.296,00 €;1;19.318.051,40 €;3;290.944,60 €;3;75.645,60 €;30;3.566,20 €;436;194,20 €;565;94,60 €;1.295;58,50 €;18.713;19,50 €;18.801;16,30 €;23.484;13,60 €;95.722;11,10 €;262.706;7,70 €;Fr
27.06.2014;11;33;35;42;44;4;6;15.611.402,00 €;0;0,00 €;0;0,00 €;1;101.474,10 €;33;2.838,40 €;351;211,20 €;440;106,40 €;1.314;50,40 €;14.666;21,80 €;18.553;14,60 €;18.991;14,60 €;98.085;9,50 €;207.009;8,60 €;Fr
04.07.2014;3;10;11;13;42;1;8;16.068.700,00 €;0;0,00 €;1;792.002,50 €;2;52.223,20 €;25;3.856,40 €;413;184,80 €;517;93,20 €;1.451;47,00 €;16.867;19,50 €;20.897;13,20 €;24.253;11,90 €;103.258;9,30 €;233.569;7,80 €;Fr
11.07.2014;3;10;16;35;45;4;6;16.137.450,00 €;0;0,00 €;2;201.718,10 €;1;104.893,40 €;31;3.123,30 €;298;257,20 €;407;118,90 €;1.397;49,00 €;15.021;22,00 €;20.014;14,10 €;20.077;14,10 €;104.047;9,30 €;218.562;8,40 €;Fr
18.07.2014;6;11;15;18;45;5;8;16.467.840,00 €;0;0,00 €;1;411.696,00 €;2;53.520,40 €;34;2.906,00 €;342;228,70 €;424;116,50 €;1.391;50,30 €;16.948;19,90 €;20.013;14,10 €;20.893;14,10 €;100.867;9,70 €;245.394;7,70 €;Fr
25.07.2014;3;10;36;43;47;2;5;17.229.524,00 €;0;0,00 €;3;143.579,30 €;1;111.991,90 €;21;4.922,70 €;264;310,00 €;365;141,60 €;1.453;50,30 €;15.226;23,10 €;21.735;14,70 €;19.306;14,70 €;122.958;8,40 €;232.814;8,40 €;Fr
01.08.2014;5;18;33;38;47;3;6;19.632.036,00 €;0;0,00 €;5;98.160,10 €;6;21.268,00 €;61;1.931,00 €;483;193,00 €;578;101,80 €;2.168;38,40 €;20.571;19,50 €;30.063;12,30 €;25.905;12,30 €;153.767;7,80 €;283.940;7,80 €;Fr
08.08.2014;15;19;21;34;40;3;4;20.942.366,00 €;0;0,00 €;2;261.779,50 €;3;45.375,10 €;36;3.490,30 €;424;234,60 €;490;128,20 €;1.446;61,50 €;19.254;22,20 €;22.204;16,40 €;22.742;16,40 €;122.633;10,20 €;296.360;8,10 €;Fr
15.08.2014;17;38;41;43;47;4;6;23.957.490,00 €;0;0,00 €;3;199.645,70 €;3;51.907,80 €;48;2.994,60 €;396;287,30 €;548;131,10 €;1.810;56,20 €;20.643;23,70 €;27.242;15,40 €;27.315;15,40 €;150.857;9,50 €;306.222;8,90 €;Fr
22.08.2014;19;20;40;42;47;2;8;27.036.230,00 €;0;0,00 €;1;675.905,70 €;3;58.578,50 €;38;4.268,80 €;439;292,50 €;507;159,90 €;1.813;63,30 €;20.650;26,80 €;29.480;19,90 €;26.617;16,90 €;173.680;9,30 €;333.523;9,30 €;Fr
29.08.2014;1;8;9;12;37;2;6;32.150.168,00 €;0;0,00 €;2;401.877,10 €;1;208.976,00 €;60;3.215,00 €;773;197,50 €;998;96,60 €;3.249;42,00 €;35.655;18,40 €;43.538;12,70 €;46.928;12,30 €;220.307;8,70 €;485.206;7,60 €;Fr
05.09.2014;26;31;33;39;40;5;6;37.949.936,00 €;0;0,00 €;1;948.748,40 €;6;41.112,40 €;46;4.949,90 €;649;277,70 €;833;136,60 €;2.295;70,20 €;32.459;23,90 €;37.025;17,60 €;39.284;17,30 €;200.854;11,30 €;504.560;8,60 €;Fr
12.09.2014;2;9;17;25;29;3;5;49.379.972,00 €;1;61.170.752,70 €;9;137.166,50 €;8;40.121,20 €;175;1.693,00 €;1.711;137,00 €;2.062;71,80 €;6.107;34,30 €;64.047;15,80 €;75.984;11,30 €;77.290;11,30 €;365.935;8,00 €;797.379;7,10 €;Fr
19.09.2014;13;18;20;38;39;1;8;20.440.552,00 €;0;0,00 €;1;511.013,80 €;2;66.431,70 €;32;3.832,60 €;341;284,70 €;496;123,60 €;1.628;53,30 €;17.836;23,40 €;24.679;14,20 €;25.926;14,10 €;128.785;9,50 €;270.291;8,60 €;Fr
26.09.2014;8;26;32;44;50;4;7;19.818.286,00 €;0;0,00 €;0;0,00 €;2;64.409,40 €;49;2.426,70 €;514;183,10 €;613;96,90 €;1.851;45,50 €;18.444;22,00 €;27.369;13,90 €;22.883;13,90 €;147.989;8,20 €;271.325;8,20 €;Fr
03.10.2014;8;15;34;44;49;4;8;20.107.056,00 €;1;16.606.337,30 €;1;998.133,50 €;1;130.695,80 €;38;3.174,70 €;382;250,00 €;449;134,30 €;1.629;52,40 €;17.867;23,00 €;24.638;15,00 €;22.593;15,00 €;130.918;9,20 €;271.015;8,50 €;Fr
10.10.2014;11;17;20;22;29;4;6;20.330.700,00 €;0;0,00 €;1;864.054,70 €;4;76.240,10 €;33;3.080,40 €;407;224,70 €;732;97,20 €;1.573;38,70 €;21.391;15,30 €;19.134;15,30 €;31.555;13,80 €;107.045;7,40 €;268.020;7,20 €;Fr
17.10.2014;14;24;27;35;39;7;8;20.495.558,00 €;0;0,00 €;2;435.530,60 €;3;102.477,70 €;19;5.393,50 €;573;160,90 €;834;86,00 €;1.154;53,20 €;15.243;20,80 €;23.114;13,50 €;32.142;13,50 €;79.551;10,00 €;298.375;6,50 €;Fr
24.10.2014;3;15;22;26;37;2;4;20.897.368,00 €;0;0,00 €;6;150.199,80 €;2;150.199,80 €;37;2.823,90 €;550;170,90 €;731;100,00 €;1.438;43,50 €;18.701;17,30 €;21.464;14,60 €;31.421;14,20 €;95.301;8,50 €;286.141;6,90 €;Fr
31.10.2014;3;7;27;43;46;3;8;23.593.824,00 €;0;0,00 €;2;501.368,70 €;3;117.969,10 €;40;2.949,20 €;535;198,40 €;738;111,80 €;1.970;35,90 €;26.737;14,10 €;25.025;14,10 €;35.104;14,10 €;133.646;6,80 €;339.561;6,60 €;Fr
07.11.2014;5;13;25;33;35;4;8;25.037.934,00 €;0;0,00 €;3;354.704,00 €;6;62.594,80 €;56;2.235,50 €;738;152,60 €;1.252;69,90 €;2.377;31,60 €;28.773;13,40 €;28.758;13,00 €;48.515;11,00 €;136.942;7,10 €;349.654;6,80 €;Fr
14.11.2014;22;25;41;45;49;2;5;28.252.356,00 €;0;0,00 €;0;0,00 €;3;141.261,70 €;34;4.154,70 €;452;281,20 €;685;144,30 €;1.640;51,60 €;24.691;18,50 €;21.763;18,50 €;33.488;18,10 €;138.450;8,10 €;329.506;8,10 €;Fr
21.11.2014;4;18;35;41;43;4;5;30.654.236,00 €;0;0,00 €;4;625.882,50 €;5;91.962,70 €;37;4.142,40 €;599;230,20 €;832;128,90 €;1.563;58,80 €;24.130;19,60 €;24.864;18,40 €;37.997;17,30 €;131.416;9,00 €;370.087;7,90 €;Fr
28.11.2014;6;16;18;29;35;6;9;34.935.296,00 €;0;0,00 €;0;0,00 €;3;174.676,40 €;27;6.469,40 €;616;255,20 €;1.088;112,30 €;1.403;74,70 €;20.174;26,80 €;27.490;19,00 €;51.863;14,40 €;101.465;13,40 €;393.088;8,40 €;Fr
05.12.2014;11;25;32;42;47;4;9;40.359.660,00 €;1;58.693.173,90 €;2;1.600.017,80 €;3;201.798,30 €;34;5.935,20 €;662;274,30 €;1.257;112,30 €;1.652;73,20 €;24.487;25,50 €;29.903;20,20 €;57.829;15,00 €;132.223;11,90 €;440.131;8,70 €;Fr
12.12.2014;1;8;15;19;37;7;9;21.901.310,00 €;0;0,00 €;2;465.402,80 €;5;65.703,90 €;9;12.167,30 €;366;269,20 €;844;90,80 €;767;85,60 €;11.130;30,50 €;18.530;17,70 €;36.441;14,10 €;57.158;14,10 €;260.892;8,00 €;Fr
19.12.2014;10;11;25;32;49;5;9;22.701.142,00 €;0;0,00 €;4;241.199,60 €;4;85.129,20 €;20;5.675,20 €;548;186,40 €;928;85,60 €;933;72,90 €;13.089;26,80 €;20.029;17,00 €;37.260;13,20 €;66.212;13,20 €;261.782;8,20 €;Fr
26.12.2014;2;21;30;39;43;5;7;20.542.808,00 €;1;17.783.911,00 €;5;174.613,80 €;4;77.035,50 €;30;3.423,80 €;373;247,80 €;544;132,10 €;1.189;51,80 €;17.460;18,90 €;15.562;18,90 €;24.193;18,20 €;102.365;8,10 €;237.848;8,10 €;Fr
02.01.2015;16;29;38;42;48;5;6;20.722.614,00 €;0;0,00 €;2;440.355,50 €;3;103.613,00 €;27;3.837,50 €;363;256,80 €;572;126,70 €;993;62,60 €;14.226;22,50 €;16.184;19,20 €;26.347;16,90 €;78.214;10,30 €;236.538;8,30 €;Fr
09.01.2015;13;19;20;27;41;5;9;20.796.592,00 €;0;0,00 €;2;441.927,50 €;1;311.948,80 €;27;3.851,20 €;355;263,60 €;708;102,80 €;849;73,40 €;12.445;25,90 €;16.700;18,60 €;33.419;13,30 €;63.308;12,80 €;239.569;8,20 €;Fr
16.01.2015;1;4;14;32;48;5;6;22.643.162,00 €;0;0,00 €;3;320.778,10 €;3;113.215,80 €;26;4.354,40 €;343;297,00 €;625;126,80 €;1.060;64,00 €;15.856;22,10 €;17.014;19,90 €;29.507;16,40 €;87.266;10,10 €;262.751;8,20 €;Fr
23.01.2015;2;13;14;30;32;1;3;24.522.724,00 €;0;0,00 €;3;347.405,20 €;4;91.960,20 €;21;5.838,70 €;425;259,60 €;713;120,30 €;1.240;59,30 €;18.421;20,60 €;20.146;18,20 €;33.148;15,90 €;95.867;9,90 €;305.983;7,60 €;Fr
30.01.2015;3;4;8;11;41;2;8;26.622.380,00 €;0;0,00 €;0;0,00 €;3;133.111,90 €;41;3.246,60 €;514;233,00 €;841;110,70 €;1.976;40,40 €;29.247;14,70 €;25.757;14,70 €;38.756;14,70 €;150.687;7,10 €;352.425;7,10 €;Fr
06.02.2015;3;19;22;37;39;5;10;28.584.936,00 €;0;0,00 €;0;0,00 €;5;85.754,80 €;23;6.214,10 €;591;217,60 €;1.335;78,40 €;1.033;78,40 €;15.063;29,40 €;23.854;17,90 €;51.776;13,20 €;78.867;13,20 €;324.533;8,40 €;Fr
13.02.2015;3;7;14;46;48;6;9;33.789.174,00 €;0;0,00 €;3;1.260.783,60 €;7;72.405,30 €;40;4.223,60 €;477;318,70 €;986;119,90 €;1.282;79,00 €;19.341;27,00 €;25.232;20,00 €;51.033;14,20 €;101.472;12,90 €;376.728;8,50 €;Fr
20.02.2015;1;16;18;29;44;2;7;36.235.066,00 €;1;49.670.283,00 €;5;307.998,00 €;2;371.762,90 €;49;3.697,40 €;608;268,10 €;947;133,90 €;2.277;47,70 €;34.066;17,40 €;29.096;17,40 €;46.965;16,50 €;189.366;7,70 €;437.055;7,70 €;Fr
27.02.2015;9;28;30;43;49;8;10;22.618.050,00 €;0;0,00 €;2;480.633,50 €;1;339.270,70 €;14;8.077,80 €;349;291,60 €;716;110,50 €;687;98,70 €;10.079;34,70 €;15.900;21,30 €;32.280;16,00 €;53.090;16,00 €;235.030;9,10 €;Fr
06.03.2015;6;16;17;20;23;2;3;22.741.730,00 €;0;0,00 €;1;966.523,50 €;2;170.562,90 €;25;4.548,30 €;435;235,20 €;614;129,60 €;1.202;56,70 €;15.873;22,20 €;22.044;15,70 €;30.514;15,70 €;82.058;10,80 €;319.094;6,80 €;Fr
13.03.2015;1;10;25;39;44;1;2;24.461.202,00 €;0;0,00 €;3;346.533,60 €;6;61.153,00 €;33;3.706,20 €;405;271,70 €;695;123,10 €;1.088;67,40 €;15.386;24,60 €;19.566;18,70 €;32.293;16,20 €;80.881;11,70 €;285.995;8,10 €;Fr
20.03.2015;9;11;13;35;38;5;7;24.946.150,00 €;0;0,00 €;3;353.403,70 €;3;124.730,70 €;42;2.969,70 €;545;205,90 €;838;104,10 €;2.053;36,40 €;28.191;14,00 €;26.325;14,00 €;37.894;14,00 €;136.895;7,10 €;367.093;6,40 €;Fr
27.03.2015;3;26;31;33;50;3;9;31.413.308,00 €;0;0,00 €;0;0,00 €;4;99.256,80 €;24;5.514,20 €;406;293,30 €;753;123,00 €;1.256;63,20 €;19.251;21,30 €;20.465;19,40 €;35.938;15,80 €;101.222;10,10 €;305.353;8,20 €;Fr
03.04.2015;5;34;37;43;48;2;4;28.452.636,00 €;0;0,00 €;2;1.167.073,90 €;3;142.263,10 €;22;6.466,50 €;485;263,90 €;765;130,10 €;1.380;61,80 €;21.112;20,80 €;23.634;18,00 €;36.781;16,60 €;116.504;9,50 €;354.094;7,60 €;Fr
10.04.2015;1;18;26;40;47;3;4;31.413.308,00 €;0;0,00 €;5;267.013,10 €;5;94.239,90 €;31;5.066,60 €;512;276,00 €;836;131,50 €;1.324;71,10 €;21.213;22,90 €;23.724;19,80 €;37.419;18,00 €;121.385;10,00 €;368.157;8,10 €;Fr
17.04.2015;5;6;13;20;33;3;8;38.178.262,00 €;0;0,00 €;6;313.607,10 €;1;313.607,10 €;93;2.052,50 €;907;189,40 €;1.428;93,50 €;3.073;37,20 €;41.937;14,20 €;39.662;14,20 €;61.263;13,30 €;201.696;7,30 €;532.167;6,80 €;Fr
24.04.2015;4;17;27;33;45;3;9;47.999.032,00 €;0;0,00 €;7;291.422,60 €;12;59.998,70 €;90;2.666,60 €;1.104;195,60 €;1.918;87,50 €;3.093;46,50 €;40.043;18,50 €;44.622;16,10 €;78.229;13,10 €;199.730;9,30 €;600.434;7,60 €;Fr
01.05.2015;8;24;25;30;50;4;6;58.014.530,00 €;0;0,00 €;1;2.465.617,50 €;4;217.554,40 €;60;4.834,50 €;953;273,90 €;1.637;124,00 €;3.011;57,80 €;46.936;19,50 €;43.483;19,50 €;75.949;16,40 €;261.882;8,60 €;670.259;8,20 €;Fr
08.05.2015;19;31;32;40;46;8;9;80.763.988,00 €;0;0,00 €;2;4.323.237,70 €;4;302.864,90 €;69;5.852,40 €;1.200;302,80 €;2.050;137,80 €;2.952;82,00 €;43.362;28,80 €;57.715;20,90 €;99.237;17,40 €;235.211;13,30 €;867.644;8,80 €;Fr
15.05.2015;12;14;18;38;46;9;10;80.751.046,00 €;1;90.000.000,00 €;3;7.643.519,60 €;6;201.877,60 €;73;5.530,80 €;1.358;267,50 €;3.050;92,60 €;3.113;77,80 €;45.170;27,70 €;59.769;20,20 €;133.744;13,10 €;237.245;13,10 €;838.201;9,20 €;Fr
22.05.2015;8;23;24;39;50;1;5;27.871.394,00 €;0;0,00 €;3;394.844,70 €;2;209.035,40 €;29;4.805,40 €;475;264,00 €;782;124,70 €;1.341;62,30 €;19.818;21,70 €;21.724;19,20 €;39.862;15,00 €;109.855;9,80 €;325.395;8,10 €;Fr
29.05.2015;1;6;16;28;38;1;6;27.562.098,00 €;0;0,00 €;2;585.694,50 €;1;413.431,40 €;58;2.376,00 €;487;254,60 €;783;123,20 €;2.055;40,20 €;21.511;19,80 €;21.545;19,10 €;37.610;15,70 €;97.882;10,90 €;319.802;8,20 €;Fr
05.06.2015;19;38;40;41;50;1;5;27.821.978,00 €;1;23.251.598,30 €;1;1.182.434,60 €;1;417.329,60 €;21;6.624,20 €;380;329,40 €;650;149,80 €;1.181;70,60 €;17.738;24,30 €;18.390;22,60 €;31.658;18,80 €;100.373;10,80 €;289.369;9,10 €;Fr
12.06.2015;17;23;27;30;39;6;8;24.212.022,00 €;0;0,00 €;3;343.003,60 €;3;121.060,10 €;29;4.174,40 €;476;228,80 €;836;101,30 €;1.215;59,70 €;17.518;21,40 €;22.274;16,30 €;37.650;13,80 €;91.751;10,20 €;310.588;7,40 €;Fr
19.06.2015;12;14;20;21;39;5;10;24.547.710,00 €;0;0,00 €;1;1.043.277,60 €;2;184.107,80 €;23;5.336,40 €;349;316,50 €;738;116,40 €;896;82,10 €;13.128;28,90 €;18.197;20,20 €;36.907;14,30 €;69.897;13,60 €;265.549;8,80 €;Fr
26.06.2015;14;27;28;35;47;1;8;24.758.312,00 €;0;0,00 €;1;1.052.228,20 €;3;123.791,50 €;22;5.626,80 €;503;221,40 €;1.070;80,90 €;1.249;59,40 €;17.687;21,60 €;21.778;17,00 €;41.989;12,60 €;95.272;10,10 €;288.882;8,10 €;Fr
03.07.2015;1;31;40;41;45;5;9;25.626.196,00 €;0;0,00 €;0;0,00 €;4;96.098,20 €;15;8.542,00 €;326;353,70 €;546;164,20 €;856;89,80 €;13.332;29,70 €;15.369;25,00 €;28.191;19,50 €;81.596;12,20 €;237.602;10,30 €;Fr
10.07.2015;12;35;36;39;47;3;6;28.566.524,00 €;0;0,00 €;0;0,00 €;1;428.497,80 €;40;3.570,80 €;518;248,10 €;837;119,40 €;1.807;47,40 €;26.922;17,20 €;23.706;17,20 €;38.264;16,00 €;142.482;7,90 €;340.164;7,90 €;Fr
17.07.2015;6;21;30;37;44;1;3;31.088.578,00 €;0;0,00 €;5;724.891,00 €;7;66.618,30 €;26;5.978,50 €;596;234,70 €;987;110,20 €;1.292;72,10 €;19.586;24,60 €;24.319;19,10 €;41.910;15,90 €;111.257;10,80 €;354.718;8,30 €;Fr
24.07.2015;6;12;15;20;30;3;6;34.395.818,00 €;1;46.154.745,90 €;2;730.911,10 €;9;57.326,30 €;76;2.262,80 €;852;181,60 €;1.314;91,60 €;2.795;36,90 €;34.392;15,70 €;32.388;15,70 €;51.668;14,30 €;169.329;7,90 €;432.582;7,50 €;Fr
31.07.2015;11;19;24;46;49;1;5;24.287.566,00 €;0;0,00 €;4;258.055,30 €;4;91.078,30 €;26;4.670,60 €;430;254,10 €;815;104,30 €;1.241;58,70 €;18.114;20,70 €;19.236;18,90 €;34.041;15,30 €;95.567;9,90 €;285.435;8,10 €;Fr
07.08.2015;1;9;15;22;49;4;7;24.040.336,00 €;0;0,00 €;3;340.571,40 €;3;120.201,60 €;34;3.535,30 €;503;215,00 €;763;110,20 €;1.872;38,50 €;26.759;15,10 €;21.654;15,10 €;34.486;14,90 €;140.990;7,20 €;304.651;7,20 €;Fr
14.08.2015;1;7;27;28;41;2;6;25.255.850,00 €;0;0,00 €;3;363.052,80 €;1;363.052,80 €;26;4.856,80 €;406;279,90 €;697;126,80 €;1.341;56,50 €;21.543;18,20 €;20.580;18,90 €;36.625;14,80 €;115.476;8,50 €;313.173;7,70 €;Fr
21.08.2015;13;20;39;40;42;3;9;26.137.128,00 €;0;0,00 €;2;555.413,90 €;2;196.028,40 €;23;5.681,90 €;444;264,90 €;756;121,00 €;1.369;57,20 €;20.076;20,10 €;19.613;19,90 €;34.497;16,20 €;106.243;9,50 €;289.320;8,60 €;Fr
